,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
Lab_43,-1.2873924,0.71751297,-0.47362456,-1.3869385,-0.094205216,-0.15406296,-0.12690465,0.13450561,0.7180433,0.10761194,0.56855965,0.6631061,-0.9113508,-0.2802677,-0.7951271,2.4579346,0.6886415,0.95938003,-0.16383193,0.18974257,-0.7246792,0.38155892,-1.332531,1.2284197,-0.51417595,0.5760876,1.4317714,0.11961748,-0.18073623,-0.58061206,0.013064373,0.9419219,1.7763658,0.58830047,-1.3229098,-0.077315144,1.5426366,0.13803545,0.18722591,0.18913272,0.0049966937,-1.276999,-1.0685291,0.3338757,0.6042747,1.0190607,0.33048648,-0.37878948,1.2798626,-0.4277454,-1.2562373,0.2828278,-0.44349805,0.5442543,0.6705367,-0.3131914,1.489707,-0.00885957,-0.13595195,-0.014317652,-0.18011063,0.34436068,-0.07927728,-1.2995687,1.1437821,1.2976257,-1.1134644,-1.1495774,-0.7362134,0.141248,1.7334988,-0.972986,-0.18102598,-1.2228485,0.8311457,-0.6215266,-0.68250775,-0.745864,0.15399037,0.52016973,-0.15905629,1.1934984,-0.24883853,0.80182785,0.6948384,0.69874305,-1.174999,0.11883869,-0.04514875,-0.70253503,0.86162215,-1.665236,0.53784597,0.04670144,-1.0938499,0.6095461,-0.8154825,-1.1877803,-0.66213447,-0.13308147,0.62142223,0.07989153,-0.17563428,0.47470024,-0.02538034,-1.3770766,0.3992882,1.1077939,0.795495,0.25816578,0.18758166,1.5576987,0.026463622,-1.1816794,-0.9304739,2.506095,-0.06776352,-0.2529645,-0.45061332,0.37100276,1.6768818,0.9037349,1.9661039,0.06289772,0.16613118,0.4169756,-0.031740334,0.5351764,-0.92655253,-0.041006804,0.55649626,0.2031731,-0.9361143,-0.39852017,-0.43520546,0.8732427,-0.467753,0.113583334,0.22545552,-0.30624762,1.1245317,0.7439658,-1.4980913,0.44828084,-0.014299235,0.24103902,-0.80452174,0.12895572,-0.35691383,-0.21868739,0.7012553,0.971059,1.2880651,-0.7298114,0.3387035,0.6228666,0.08296207,-1.2986574,-0.3103184,-0.79211146,-1.7367009,-0.47802913,-0.9538769,1.2628715,0.7494969,0.36330414,0.42375243,-0.76323384,-2.4292886,-0.35432765,-0.8694833,0.5802108,-0.5502915,0.21947111,-0.73760533,-0.10708407,-0.3049962,0.24310711,0.03321018,1.0441806,-0.45066318,-0.62258273,0.4287526,-0.6661493,1.2421432,0.2244038,-1.0877485,-0.41027114,0.37493294,-0.6047017,-0.31389707,-1.2009394,-0.2167306,0.25909394,-0.68953454,-0.053737476,-0.0019734493,-1.9260283,0.07570778,0.43926975
Lab_40,0.24072224,0.45055407,0.7844059,-1.7564684,2.3926518,-1.3925362,-0.99718505,-0.93738294,-0.5087422,0.85156,-0.6493416,-0.53730005,-0.6073593,0.45023754,-0.20444153,0.6851415,1.4282601,-0.16844262,-1.4387993,0.49016318,-0.57871723,-1.2223043,-1.5681268,-0.78991145,0.90296763,0.057380587,0.8388444,0.42224467,0.25804687,-0.5783542,0.042594895,-0.21677093,-0.25505024,-0.77748585,0.2208061,-1.0736282,-0.5691044,-0.8192562,0.10258424,-0.07065737,0.6528339,-0.8680488,0.81306237,-0.20708367,-0.66559374,0.9236365,0.5583316,1.307398,-0.45833558,-0.745288,-0.8782826,0.52350277,-0.5290073,-0.15808141,0.42779142,-0.99520475,2.159727,0.5617325,-0.18525001,-2.487733,-0.86662734,-0.08445458,-0.015521239,-1.5766047,-0.11688849,-0.7562206,-0.7410027,-0.7159922,-1.0937438,-1.0848955,1.8456614,-1.6848593,-0.55254877,-0.14734076,0.52453876,0.62957686,0.45309284,-0.101813905,1.0107172,0.6825897,-0.6638626,0.105679356,0.19432846,1.1864469,-0.09936013,-0.595728,-1.6248722,-1.2239051,0.4306928,0.32195216,-0.46094164,-0.92141706,1.0170921,-0.28360257,0.24821362,-1.2699682,0.9547617,-1.4831622,-0.041600898,2.0025737,0.5686415,-0.17276745,-0.6267825,-1.0475099,-0.24765725,-1.0752585,0.8769507,0.17464279,-0.48302338,2.1504798,-1.3326846,2.1980138,-1.0863853,0.09817551,0.23911753,1.3973166,-0.49746886,0.83434874,-0.35424754,0.86136466,0.3851079,-0.80896854,0.66896456,0.2424874,0.9500885,0.22483134,1.0658174,0.38016617,-0.5982587,0.40671045,0.1821391,-0.2333024,-0.76077396,-0.9832625,0.8660903,1.3358893,-0.14738709,-1.9066721,-0.71498656,1.6015661,0.53961587,-0.23946677,1.2456697,0.87039375,-0.27945092,1.509282,-0.68297523,-0.54141283,-0.7390046,-0.42106667,-0.3384803,1.3475566,-0.20754364,-0.95470566,-0.22150889,0.15848684,-0.27937445,-0.7901941,0.8453221,-1.149725,0.14298041,2.0993698,1.693073,1.6284517,0.6162761,1.1978917,1.0419838,0.86719674,-0.87808144,-1.1043537,-2.9565713,0.30435374,0.16403,-1.0066373,-0.2841429,-0.29338223,0.5228115,1.2424763,0.59763634,1.3427906,0.13281488,-1.7083642,0.54188496,0.41020077,1.7933137,1.3502302,-0.08338066,-0.4002222,1.833161,-1.1850388,-0.55383897,0.16095807,-0.9604416,-0.17036296,-1.5937337,-0.46523976,0.8789926,-1.9522673,0.25331184,-0.020141479
Con_55,-1.1680335,-1.6780838,0.043116767,2.4019544,-2.043769,-1.2307494,0.2694491,0.025787275,-0.85442,0.48399273,3.2309344,-0.856289,0.14792924,1.4117454,0.61499447,-0.73501164,1.8731679,0.49829608,1.4022547,1.009397,0.4214529,1.8113768,-0.05285178,0.7697245,1.2791677,-0.25105548,-0.63143647,-1.0810117,-1.3643608,-0.089440875,2.4718993,0.2725876,0.9349151,1.2159938,-0.10656027,-0.37773204,1.6095594,0.88810724,-0.018387148,0.25528055,0.0907975,1.2609224,-0.2276627,0.7495596,-0.56535566,0.16019076,0.48710465,0.41707572,0.90264213,0.8595797,1.7251805,0.38794565,0.8422593,0.6101203,0.7293032,1.6541402,-0.3468884,1.5195763,0.5720816,0.82038033,0.29210383,1.155614,1.2408592,-0.31489772,0.41864824,0.15164325,0.051101618,2.325182,0.2141942,0.6219605,-0.68709695,1.1163995,-0.25301698,-0.0061000832,-2.5870562,1.1921645,-0.09484809,0.8813419,0.42043802,-0.89558625,-1.17769,-0.27372214,0.9274411,0.53225034,0.75627,-1.107276,0.4099327,-0.5379711,-1.2284805,-0.36382928,0.27003726,-0.6845746,-1.0914882,-1.0846325,-1.2653881,-0.6591809,0.3024931,0.5334858,0.8107313,-0.4267344,-1.1646783,-0.9104403,0.64254147,0.61447334,-1.4179827,0.64165944,1.1739421,-0.8769542,-0.89609295,-2.1104338,0.16997734,-1.3199914,0.14532706,1.6789411,-1.0167918,-1.7029377,0.7466891,0.73721796,0.8134915,-1.0232497,0.15685846,-1.4717607,-0.031107247,0.70863396,-0.19943255,-0.5355874,1.3819593,0.29797524,2.4445913,0.067020886,-0.32663786,-1.420629,1.7034625,-0.398772,0.75573015,-0.72327524,-2.310168,0.6215882,0.9623889,-0.9756555,0.5891526,0.66118246,-1.5649682,-0.8681856,-1.2603427,-0.67333186,-0.32293418,-1.5807618,-0.68213063,-0.5564133,-1.4803034,-0.013945326,-1.2303425,0.37566343,-1.1333274,-0.7924507,-1.0799558,-0.08579718,0.36075622,-2.4327345,1.171351,-0.419606,0.016720284,0.2548533,-0.8250137,1.5277926,-0.6755108,-0.19115616,0.03481383,0.7226805,0.3911817,-0.28361434,-0.05008929,2.6820912,-0.9016254,-1.3854959,0.50950944,-0.042868868,0.64472175,0.16913535,-0.39535484,1.2249569,0.32855856,-0.079473905,-0.56952673,-0.12541,1.1644789,-0.63235027,0.21341844,-0.5647907,0.8677455,1.4795151,-0.64155823,0.12905629,0.6391795,0.41509452,-1.5293432,1.1600336,1.6678507,0.08588072
Lab_47,1.8817227,1.2682508,1.2747935,-3.1401422,-0.6658508,-0.7229729,1.1201073,0.4109977,0.44222373,0.74626523,-1.199878,-0.065816544,-0.45492038,-2.248527,-1.3602544,0.9333886,0.8043524,1.2350857,-0.08376826,0.98398924,-1.7746353,0.009920217,-1.045796,-0.8253614,0.44886488,0.5347313,1.2318071,0.8279501,-0.80518067,0.98501927,-0.3647094,-0.067653134,1.2934703,-0.071581714,-1.3512539,0.8930422,1.799622,0.05239772,1.8226242,2.252891,0.009904296,-0.007968362,-2.0035446,0.7195141,0.8674773,2.5707328,-2.1160288,-2.6136835,-0.09511855,-2.1656442,-1.7391653,-0.17529723,1.0875915,-0.33830696,1.4607612,-0.2742529,2.2921894,0.045709882,-1.2600137,-1.434995,-1.1779362,1.1640321,-1.472498,0.20682885,0.38776687,-0.28136012,-1.1097412,-1.1637783,1.2892439,-0.12914331,1.63928,-3.2385664,0.70456684,-3.0010228,1.4759905,-0.34813422,-0.74116725,-0.4412505,-0.88862985,-0.2824379,-1.4692254,0.60556245,-0.76738113,0.29844573,-0.42669854,-2.2231846,-0.1903599,-1.0262581,-0.61253184,-0.5885913,-0.48167244,-1.4497924,-0.9431367,1.835432,-1.4932384,-0.9474125,0.8524388,0.71000475,-0.08841731,1.2314363,2.9302306,0.19719733,-1.2783059,0.9852776,0.614955,-0.7581339,1.0947998,0.5034669,0.00846429,2.521474,-0.25336477,1.1366117,-0.72866905,-0.22733998,-1.9836082,4.0056,-1.2406342,1.1294129,-0.42046183,-0.060367595,0.9415029,1.0170674,1.3551332,1.4886138,0.93274516,2.1965747,-1.2763796,-0.88636035,-2.6853094,0.07638815,-0.15177822,0.5504593,-2.001345,-1.304432,-0.48086452,-0.05275527,-0.68563247,0.02497885,-0.71381116,-0.13008712,0.83487624,-0.0095508285,-1.0641056,0.25468424,0.28753495,0.5117781,-0.12521282,1.2103403,-0.43122292,-0.5967898,0.7071693,-0.06636315,0.63715076,0.3721425,0.45126495,1.630455,-0.21582508,-0.19949079,-0.5108905,0.4799031,-1.2610658,0.28793463,-0.242932,1.2749808,-0.2064479,1.4943609,-1.7912276,-1.2610201,-1.4631894,0.51088303,-0.02149286,-1.1290656,-1.6592666,0.5959549,-1.0826167,-0.21671456,-0.13397163,-0.48323536,-0.86691684,1.8692784,0.46937966,-0.5774754,0.5565438,-0.2848622,2.2061179,0.6756506,-0.8956059,-0.5228075,0.5318171,-1.9143242,0.8384222,-2.7257328,1.1749154,-0.4819282,-2.123916,-1.4581547,1.0027112,-0.25035328,1.0020827,-0.17357467
Lab_52,-1.6241325,1.6057153,-0.47143346,0.34559885,0.07254219,-1.7525382,-0.5294993,0.21771008,-0.7895024,-0.6596074,-2.232537,-0.9732075,-1.7298746,-0.3170878,-1.8769557,0.83947825,0.20240688,1.210388,-0.42713916,0.9650156,-0.29203525,1.1752348,-1.6249961,0.18889242,0.19578514,-0.007069857,0.61728877,-0.42959747,-1.3891938,1.4440956,1.7847673,0.08151456,1.1040086,1.2249436,-0.14051245,2.1851132,0.19780196,-0.49254563,1.3506954,0.42791122,1.2656924,0.31672227,-1.6526097,-0.6344388,0.96999544,1.4933873,-0.83702326,0.61763895,-0.6336357,-0.14218964,-0.0021366044,0.25535274,-0.29690418,0.060251474,-1.66286,0.81128967,0.72348166,2.2731073,0.2319964,-0.7295547,-2.2393415,2.1496582,-0.17721424,0.40348217,1.477917,0.7447484,-1.7020555,1.222617,0.6155617,0.7666097,-0.06512071,-1.0287775,0.17284314,-1.8717273,-0.75505465,0.80025077,-0.45933297,-0.53134906,-1.2613751,-0.36471733,-0.188069,1.8099174,0.09305025,-1.4722807,0.6075139,-2.8698964,-0.74132186,0.5809915,-0.11210697,-1.5514472,-1.1855279,-1.4597213,1.2463214,2.3238635,0.7545589,-0.09237062,-0.8806206,1.3903342,1.0845143,-0.3135672,1.4534664,1.0118984,-0.3958558,0.5057348,1.3165296,1.0863932,1.6792046,-1.0271541,-0.4985445,-0.17175335,1.2429218,0.65530205,-0.19315015,-0.96747154,0.32696465,2.1868155,0.71956044,1.1809522,-0.7504876,0.26712808,0.25913957,0.09175375,2.8515556,-0.42004323,1.3607613,1.4632095,-0.30947646,-0.01979372,-0.882714,0.18212725,-1.8872283,0.5853832,-1.3828442,-0.804861,-0.062318712,1.8108141,-1.7646252,0.012575224,0.21570611,-0.40297905,1.4115645,-0.03837892,-1.9350088,0.03443572,-0.13233423,0.27722347,0.06101451,0.90271986,1.3644252,-0.8597537,-0.6118727,2.3293552,1.420649,-0.47604448,-0.41909304,1.4751202,0.32495546,-1.9051895,1.0566609,-0.063955195,-0.64579505,0.4327592,-0.23467906,1.2682506,-1.0296046,1.0380896,-0.07189702,-0.48169422,-0.4805803,0.5554787,0.22397287,0.0020153841,-0.710215,1.3592024,0.008620681,-0.5288312,0.81961256,-1.7347302,-0.41211733,1.02443,-1.3997682,0.3155275,0.023622632,0.08330947,1.584163,0.65516686,0.39830762,0.56534183,-0.30132574,-2.0217142,-0.4428499,-1.4688946,0.8932637,0.6747074,-1.8303758,0.8327007,-0.393213,-1.1866121,0.65382737,0.110037975
Lab_45,-0.7387407,0.16599719,1.4866531,-1.9049867,1.4902693,0.21792284,1.4453064,-0.65288883,0.91046566,1.6648816,-0.25008106,2.5778809,-0.67014617,0.15127414,0.3126706,0.76540715,0.53977996,-0.022631926,-0.796146,1.7597883,-1.2991347,0.25560078,-0.25033662,1.7830888,-0.2889461,1.3342721,1.0959272,-0.5297338,-0.45949394,0.18807565,-0.4802678,0.34869334,0.6837453,-0.5116026,-1.9745965,0.19414838,-0.7324654,-2.2504635,-0.7413527,-0.50922114,-0.26162416,-0.857132,-0.39905924,-0.79000735,-0.4754136,0.8024482,-0.6708124,-0.48001197,-0.07702854,-0.61773306,-2.945653,-0.046208303,0.086457565,0.80791575,2.2007344,-1.3596127,1.285504,-1.3988793,-0.8467921,-2.4878995,0.2195243,-0.6735806,-0.20045625,-0.41040206,1.186341,0.41449252,-0.72776616,-1.6604933,0.51372486,-0.19249538,1.3722535,-1.2872783,0.7762926,-1.1537917,-0.18560565,-1.2441641,0.24510105,0.4874711,0.3854295,-0.75335026,-0.2141333,0.26959354,-0.05312298,-0.06741894,-0.3014252,0.031209787,-0.20230821,-0.13500577,-0.51666933,0.37569317,0.25853264,-1.5040753,1.2285314,0.1365865,-0.45201948,-1.7236614,0.35923353,-0.07164904,1.2906975,2.0945306,-0.21033315,0.4516562,-0.041968964,1.7655971,1.909789,0.66365963,0.19192149,0.13942364,1.545717,0.51259136,-0.9050105,1.934423,-0.5865673,-1.6006504,-0.6160514,2.112326,-0.9646145,-1.2634462,-0.56568545,-0.2659087,0.25819618,0.6342554,0.9233847,0.85874784,-0.32348543,0.90204227,0.12170992,0.5220603,-0.6546228,-0.41554835,0.9814588,1.3931022,-0.90578645,-0.72145534,-1.2737505,0.39193153,-0.6649453,0.29128847,-0.075066306,0.7087421,2.0866125,-0.73810995,1.0244386,0.26319787,1.7703949,1.1871291,-1.6082267,-0.3015009,-0.24169198,-0.9044037,-0.2879197,0.6953691,-0.1017633,-0.31448427,0.6347007,1.7927437,0.83015186,-0.8080493,0.57349247,-0.5235856,-0.59800965,0.4094081,1.918965,1.5633792,0.29024294,-0.92920506,-0.40903842,0.7996875,-0.7305732,-0.6873049,-2.154925,-0.10021641,0.343083,-0.9121258,-0.062128004,0.58548635,-1.3105439,1.2127534,1.9046943,1.500114,0.07487119,-2.449142,-0.7566392,0.6823338,1.5223472,1.1067158,0.7294626,-0.056788668,1.1769423,0.6208866,-1.077748,-0.9319328,0.2577843,1.2602956,-2.7193286,-1.0732163,1.1797726,-1.8745435,0.04867588,0.5256436
PARLIAMENT_44,0.44143316,0.7365499,-0.44019884,-0.82680535,-0.13124871,-0.9235743,-0.19486612,3.290967,0.12941253,-1.2899657,1.804976,-0.78731,-0.116058215,0.168201,-0.79767174,2.824723,1.3525283,-0.56900036,-3.0195813,2.3649998,-0.93046546,0.027134385,0.37543252,0.6333799,2.2055547,0.3040701,-0.5737241,2.027762,0.14885758,0.6996111,-0.61415935,4.468755,0.6121922,0.6268592,0.08259227,1.3721215,-0.3964013,0.3245298,0.99321526,0.0015348933,2.03692,-0.8240466,1.4622034,-0.42771652,0.50436616,-1.0939671,0.16266678,1.673503,1.7089617,-1.9388617,0.7102615,1.796878,-1.0567496,1.754265,0.78299737,0.6803347,-0.5658542,-1.4058819,-0.6635034,-0.4347718,0.7042143,0.8347325,1.5739915,-0.6836651,2.0657854,-0.8250127,1.0865806,-0.9092685,-0.23311067,1.5812396,-2.1042738,-0.13318646,0.22433381,0.601922,-2.316926,-0.23579559,-0.8802421,2.6288,0.29648483,1.4106654,-1.3032423,1.0937914,-0.26737094,2.00978,-0.087070204,1.5954051,-2.6608546,0.97334,-0.45028502,0.8501765,2.3598912,-0.097478196,-0.030178852,1.0172261,0.3927663,-0.23173706,-1.376221,-1.3736377,-2.8198664,1.5298868,0.4011108,-0.42945564,-0.0720723,-0.4478002,0.63562644,-1.9133292,1.1647129,1.2983692,0.13471192,-1.2494662,0.6568526,-1.4023025,1.2495326,-0.7592098,-0.4924872,1.3429621,1.6916996,-0.33664364,-1.7792773,-0.7452341,-0.030839056,2.131833,1.0456704,-0.17659435,1.1284964,0.08088799,0.7568283,-0.9687667,-0.17995353,-1.0052654,-1.355436,0.15491456,-0.16068584,-0.53324443,1.2697353,0.29879484,-1.6055309,-0.757443,0.2548233,1.4291393,-0.32289544,0.6002566,-2.0991225,-1.057652,-0.77509326,0.45832962,0.2516519,0.0073380964,-0.19272234,1.75601,2.0629928,-0.08841127,0.47304156,-0.1011723,-0.017966602,-2.5727508,-0.86702704,-0.5950737,0.020751154,-3.287321,0.7371532,-2.5873852,-0.28784075,-1.2242205,2.0775874,-0.6976515,2.0189755,0.15569429,-2.073622,0.7396465,2.7172654,0.51745933,-0.2934418,0.722626,-1.3823988,-0.32382533,-1.2218853,-0.8056593,-0.520754,-0.4369407,1.5079311,0.82859564,0.5796603,-1.8160673,-0.9305116,-1.3373811,0.36491618,-1.2981609,-1.3789434,1.7944324,-0.057659682,0.7460847,-2.1253207,-1.0724852,0.92602384,0.93699145,-0.8779422,-1.3494684,-0.33639166,-0.8850233
Con_50,-1.0971084,0.32883796,1.5815636,4.347254,-2.3183603,1.2075711,0.5079221,0.4179502,-0.9473322,1.5773493,0.4665638,0.15553364,-1.1030922,0.22087269,0.63359576,0.33796895,-1.040875,-0.36610568,1.0686971,-0.60972494,0.20402585,1.612066,0.18684967,0.9779905,-0.1248402,-0.36009198,-0.8827109,-0.69596064,-1.9216075,0.9315184,1.5752026,2.1389458,0.4011721,1.1671999,0.51401854,2.3893433,2.235993,0.4531853,1.212444,-0.6110985,-0.4936402,-0.088786446,1.0398581,-0.4923592,0.5933175,-0.55551946,-1.0444028,-0.6699004,1.6138886,1.6167511,3.4525454,0.65086013,1.3978523,-1.7902845,-0.54669344,4.070108,0.013127855,0.7746493,1.973705,2.1985548,-0.21756674,2.818008,1.2292101,-2.5313623,0.25379083,1.0012183,-1.5017648,3.3401535,1.1122669,1.5869318,-0.9262908,1.443508,1.0357959,1.078931,0.14653777,0.18823223,-1.2160064,-0.24785972,-1.7505013,-1.410406,-1.0765194,0.2526005,1.1388783,-1.4773378,1.0986149,-0.36007845,2.1005836,-0.69069934,-0.4329295,-0.9564389,-0.49608317,1.3098929,-0.9381271,-1.562716,-0.18551855,0.46861672,-1.4897358,-0.033770826,-0.41185427,-1.2452806,-0.058443826,-1.6397725,0.3496843,-0.06599372,-2.4592772,0.0004248105,0.38734627,-0.4878982,-1.3051913,-1.3976436,1.9098479,-2.1438885,1.3412585,2.5680172,-2.4446075,-1.3063811,1.2040223,2.0556026,1.5915964,-0.5566671,1.5795661,-1.0155061,1.0889266,0.50405216,1.1548858,1.9322275,-0.01027509,0.7346386,0.89026576,0.49351212,-2.115328,-1.1147891,3.0492847,-0.19697957,-1.3451012,-2.2619169,-0.14310513,1.0443791,0.9823678,-0.14145619,-1.0334839,-0.28142416,0.1988874,-0.55315423,-2.315875,-1.0120105,1.3097645,-0.45182198,-0.3483395,-1.0561293,-2.0093937,1.412786,-0.0071306527,0.6710039,0.5182884,-2.9837797,-1.5734332,0.7118673,-0.9298803,-0.6913268,-0.5012917,-2.3419414,-0.79012877,0.08966681,-0.9601248,-1.0131056,-1.195507,-1.0334537,-1.137205,1.1778723,1.1316409,0.032112256,-2.0743155,1.3669933,-1.3186978,0.930467,0.94322264,-0.960676,-2.3888087,-1.663246,-0.02734984,2.2229834,0.35820192,0.047755595,-2.699922,-0.6374628,0.07189829,0.29738876,0.27463198,0.40470868,1.1232508,1.2022469,-0.9466713,-0.33572257,0.1424944,2.6115322,-2.6028104,0.01126037,1.232473,-0.63165444
Lab_54,-1.5081145,0.44976375,0.1894427,0.67006135,-1.0406531,-1.2689251,1.2685102,1.2508541,-0.3338075,-0.9166746,-0.45029393,0.14656283,-1.43293,0.5064675,-0.17603956,1.2964514,0.07255777,2.1298172,0.975063,1.1406027,0.81020594,1.3334076,-0.9366974,1.045562,0.8522955,-0.6023189,0.34669173,-0.21979186,-0.8534304,2.498665,2.1926384,-0.17719774,1.2817923,2.1614797,-0.5478598,0.7723504,-0.10735689,-0.5016282,1.5859141,-0.43486303,0.48663747,-0.06848005,-0.3923511,-0.0983247,0.9153596,1.4609104,-1.191374,-0.57218444,0.8032695,-1.6246274,-0.013795743,-0.80295795,-0.16963926,1.0498722,-1.2422519,0.2755068,1.5861248,1.2744966,0.51804256,-0.0020059822,-2.0299978,0.81530946,0.80539316,1.2215688,1.5378889,1.4105409,-0.9082676,0.37721598,0.7201882,0.31409448,0.5220539,-1.3149775,-1.2442814,-2.2552538,0.04698734,1.3166292,-0.02580907,0.4357647,-0.4807982,-1.2419428,-0.92639107,1.8688946,0.9204486,-0.7842223,-0.16933109,-1.1091186,-1.1570022,-0.861286,-1.3006083,-0.19267133,-0.8019876,-1.2773403,-1.0352163,2.258498,1.2642026,-0.5172167,-0.4651354,-0.1853164,0.3144521,-0.2140816,0.59472185,-0.33435073,0.30887964,1.0013922,1.9185739,0.6608273,1.5417585,-0.6448805,0.54945654,-1.0852745,2.016762,1.0383866,-0.27596465,-0.8911906,-1.9427539,2.3456676,0.92357016,1.1751306,-0.6817231,0.8105262,0.44842556,-0.18299401,2.2325842,-1.079908,0.0044608247,2.5962377,0.5410648,0.44628328,-0.50889736,0.20039171,-0.70989954,0.62025386,-1.3113785,-1.2184266,1.7523583,0.49456403,-0.6030661,2.200684,1.9641503,-1.4431679,1.5086042,-0.5883199,-0.79862404,-0.45304382,-1.2766199,-0.36436084,-0.9097503,-0.42982465,1.5505337,-1.2915372,0.29748768,-0.35189974,2.9022408,0.025566338,0.27960056,0.37750417,2.7572403,-1.0336702,-0.61073035,-0.1840786,-0.66311336,0.41606563,-0.9633951,1.3118742,-0.8113723,0.28815246,-2.5278852,-0.7168798,-1.7144606,-0.018399475,-1.2981359,-0.46834144,-1.3528981,0.3471665,-2.297544,-0.11723282,0.57543784,-0.23247129,1.2394493,2.2368917,-0.5584595,-0.37059513,-0.67030025,-0.1823672,2.1530652,0.5647201,0.5721187,-1.036832,0.5052052,-2.4592845,-0.15317936,-1.0737643,0.19806235,-0.14736226,-1.290046,0.019034699,1.9394761,-0.94808304,2.1108098,-1.5865026
Lib_44,-0.17278564,-1.8683162,-0.14509949,0.84624493,-1.7731575,0.9968433,0.17189716,0.3427002,-0.55659324,0.07052468,1.8890096,0.47092995,-1.3777368,0.80432475,0.54294354,-0.47844627,-1.3433241,-1.0516542,1.0419781,-0.21500257,-0.22837673,-0.29390293,1.0250759,-0.014602048,0.68675756,-1.203654,1.3568674,-0.14533906,0.029841492,-0.9328013,-0.6396984,-1.8865818,0.4189429,0.66631836,-1.1074578,-0.4226274,0.52015054,-0.6796693,-0.67967224,-1.4331034,0.33445615,-1.3325033,-1.210877,-0.18000239,1.4186493,-0.38011715,-0.18145342,-1.3720605,-0.36502105,0.79840326,-0.64234525,0.043719705,-0.587172,0.7935599,-0.77521706,-0.016754344,-0.85678333,-2.1405282,0.6100394,1.0659987,0.20962745,-1.1300625,1.1129084,0.21817213,0.28187832,-0.9005847,-0.5004332,-0.8068578,-1.1421238,0.45217407,-0.623014,-0.046344113,-0.017105918,0.13581513,0.5913646,1.4742088,-1.4147587,0.09936382,1.2408795,1.4140611,-0.3001746,0.16326016,-0.23076963,0.905079,-0.24218944,0.5419062,-0.34549916,-0.2914039,1.0750291,-1.0334779,0.7148344,0.00915005,-2.0516875,-0.5412158,0.0072628926,0.1377346,-0.41553143,0.43056783,-1.4713291,-1.8069663,-0.060154177,0.48385084,-0.903396,0.74166465,-0.032319352,0.6122823,-0.86440736,-0.41967052,-0.21338873,-0.14320374,-0.8381022,0.28510973,-0.09602113,0.23575565,1.0621876,-0.3720152,-0.6281587,-0.007982581,-0.016140606,0.12271677,0.21127036,-0.8633669,0.06313476,-1.3691736,0.49350625,0.6607933,0.45019636,-1.6575794,0.5238757,-0.86434954,1.0970266,0.9679944,-0.22185734,0.06146215,1.8748057,0.019253623,1.215612,0.26313236,-0.26287824,-1.3016554,-1.4262596,-0.39137635,0.40770555,1.4508141,0.41168097,-0.33981943,0.19823422,1.0906608,0.56843144,-0.0048967567,0.70868206,-0.5491704,0.5503533,1.6239262,0.37095597,0.5124931,0.11798091,1.7022488,0.34307787,-1.0806499,-0.40898958,0.28812268,-0.3476454,-1.5112165,0.45704666,-0.3358384,0.19381993,-0.6783891,-0.5881175,-0.7644084,0.13922197,-0.9453311,0.7117428,1.7312169,1.6166406,-0.27184093,0.85636127,-0.03273074,-0.71703476,-1.4340581,0.017303802,0.96768934,0.25951794,-0.39969653,-0.16908172,1.8047142,0.07394495,0.09520476,-0.3709084,0.0929623,-0.13582855,-0.5451743,0.5094537,1.3718868,-0.18515,-1.0630536,-0.6160013,1.366449,0.60219055,-0.2654657
