0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,user,party
-0.80690765,-2.9544454,-3.676362,-4.0623317,-1.8656924,3.7673516,-1.1483277,2.9618797,0.46680087,-2.1741538,-1.7338766,0.20169212,-3.2872088,1.1123757,-1.112829,-1.2974323,-2.054529,-3.87426,1.2667528,0.06580023,2.9951088,3.137112,-0.4353609,-4.6577554,-1.8486302,0.102264844,1.5262215,-2.4875066,-1.4016594,2.740495,0.12927733,3.7355435,-3.1741526,-2.8886938,-0.04612876,-3.7870543,1.0414191,0.28377593,-3.3621218,5.2202225,5.3361,0.53053534,1.216077,-1.4780412,-1.6950561,-1.5112894,3.8197134,-1.0333657,1.1570839,-0.3769055,0.7394486,1.5033251,0.8470728,-1.6262286,-3.8272688,4.3195825,0.8187406,-1.9381819,1.0117644,0.50923496,-2.9801097,0.90213066,1.1446638,-1.7071757,-1.6360185,4.1461153,-2.7642114,-0.7230894,1.5469176,-0.50276655,3.6728683,-0.22661036,-1.7136635,-3.7571754,0.69506943,2.42518,0.1462498,0.5918165,0.93619007,-1.2585089,-2.276998,-1.9753782,-3.2015226,-0.67380106,2.6329885,1.7278591,0.48422465,0.50165695,-1.358769,-4.0667114,-0.08210648,-1.741371,1.2884634,2.4021006,-0.42155248,1.3606784,2.741829,-1.7586026,2.9691133,-1.5426515,0.0044110594,-3.4677405,2.2647789,1.3130783,1.999784,-2.5846097,-3.087178,-4.717217,-0.07475118,2.2144766,0.6053867,0.7154807,-1.4832429,-0.49253172,1.5599928,0.37426,-0.27675638,1.8830848,-4.4137573,1.0978638,-0.3552956,-0.5995797,-1.2382352,-0.5015347,-1.2916096,0.59204125,-3.3041356,-2.3077056,2.7158659,-2.390447,-2.6233253,-0.30303997,3.4877744,0.99522346,0.66302955,-3.1685421,4.1602287,-1.188697,3.0798917,-1.5043074,0.20258607,-0.11459956,3.020763,3.3890765,1.0181197,-1.8897672,1.0087423,-0.8237082,-0.1720569,-0.17112228,-1.1972027,-0.5581142,-0.9778449,2.3598292,0.8924069,-0.2887405,-0.7994255,-0.5289086,-0.09515507,4.3766894,-1.1109143,0.49097684,1.3918728,1.9364643,1.1914271,-0.8542449,1.540206,2.715072,0.7997701,-0.30905157,2.7464902,-1.7507536,-1.4005145,2.5674694,1.1408668,0.14263016,-0.21254763,-0.94471383,3.599148,-0.8256693,-1.6752689,-0.790462,-3.1338973,-1.2703266,2.2850556,0.44746035,-1.4003977,0.25817606,-1.1116358,-1.0198414,1.9745661,3.8791559,-0.52864987,1.8156408,-3.4089072,1.3323847,-0.8184891,1.4727697,0.48137704,-4.282984,RepLoriTrahan,D
0.9457607,2.0319505,-0.7097018,4.603161,-1.4810191,-1.5763899,2.0237951,0.20913982,-2.5970013,2.0396752,-3.2143483,-0.8448894,2.0285,1.8833392,0.5734152,1.1074626,0.38994536,0.9663185,-2.7766366,1.7554728,-1.6718758,-3.5133297,1.453877,-0.030404147,-0.8835437,-2.9878497,-2.4951708,2.017949,2.3091717,-3.5875876,-0.84527504,-0.80703485,-1.1479527,-2.23602,-2.250891,1.7105998,-1.7859385,-2.4537249,-0.049000602,-4.2735615,-1.1499048,0.68818265,0.07174579,2.4990313,0.47279972,-3.602806,-2.5746446,-0.41771165,-0.6326381,-1.4145027,0.8797611,2.2328112,-0.950944,-2.624328,4.847533,1.4055768,2.2948403,6.006807,3.7868202,-4.0698757,2.0371463,-4.145937,-2.012991,-2.3531983,-0.25362757,-3.6607356,-1.1353092,-0.31316033,-5.111341,-2.2832632,1.1398002,-0.53719914,1.412468,1.6862499,0.5255616,0.6479917,1.5738307,-0.889481,3.3033524,3.1110337,-0.17483254,-2.5636806,0.15335524,-2.6671991,-2.4884512,3.941552,-1.8830283,3.037327,0.39051026,2.064871,2.4098086,-1.5558149,1.6330144,1.4582238,2.6466558,-1.6921037,-1.4039905,1.5205002,-0.0040481514,0.9173871,2.5092053,0.21866149,0.17510676,-0.3389056,-2.8075294,5.070836,1.5620259,3.6574976,-3.0230603,-0.22379522,1.4281883,1.6493895,-0.72132057,-1.8268354,-0.062380485,-0.92821515,-0.18919052,-2.7864888,1.3426911,0.23456603,2.817245,-0.2920542,-0.29236242,0.10650583,0.51146334,-2.6026402,7.0511694,3.4108214,-1.4175856,-1.4798368,-3.4514344,2.966455,-1.7136841,4.3122487,-0.46863282,0.8702553,-3.794423,-1.9853123,0.6547834,0.4612372,0.019980656,0.6485088,-0.5935407,3.0776768,2.556558,3.9423807,2.6012962,-0.7784341,1.644168,0.45044944,-1.7600341,0.4260114,0.102452904,-2.880356,1.0403997,2.3254254,-1.1712779,3.0621004,-3.175329,-5.9390664,-0.07118377,3.746963,-3.2357085,-4.512558,1.4612023,1.1756321,2.6690946,0.4370501,-3.9591932,1.9691126,-4.9779177,1.802894,0.047057834,1.0934522,1.634228,1.493449,3.1842482,1.55357,-0.55208516,0.15685734,2.1385248,-1.2028798,-1.7394795,0.91367763,-7.4941688,1.3664274,3.0911953,3.4263387,1.3199093,2.4776654,-0.6651405,-0.8593543,-4.068655,3.7403333,2.8719163,-4.908531,3.3688216,0.8874715,-0.8353685,-1.6447895,RepLouCorrea,D
-0.7271011,-2.1452303,-0.31506354,3.903473,0.35846302,1.7143506,1.3575715,1.6293755,-1.3907505,2.817852,-2.8390305,-3.5810935,1.0228958,1.53663,-2.302046,0.1575612,-0.6212508,-0.70932734,1.149973,0.57070476,-0.9202825,-1.0788307,-4.1500564,0.37928805,1.6527264,-0.3925016,0.41117957,-2.157779,-1.7559366,-0.9027402,-5.816067,-2.1553848,0.035537295,0.5339063,0.82443297,0.78088933,-0.14831802,-1.6760095,-1.7901849,-0.8129315,0.2107312,0.88304925,1.9350572,1.7159427,-0.17555323,0.15021308,-4.541564,0.119511,4.4728193,0.43697467,-0.878815,-0.41945016,1.8849792,-1.3635411,2.3130832,0.45621517,0.13147028,1.2919655,-0.83785886,-1.5158767,-1.3121747,-1.9040487,-2.2687347,2.1131399,0.96434563,-4.071162,-0.26318076,0.716823,0.43243763,-0.7196865,1.5571451,4.527244,4.52242,0.53548944,-2.8964322,0.6087966,-0.57493883,-1.043736,0.5256467,-1.667014,-1.2636827,-6.65744,0.26367927,4.387962,-2.8261273,3.6776078,-0.22922772,1.7410882,-0.18105513,-1.5426761,1.1697594,0.1832779,-3.8293397,1.1817907,0.9045088,-0.40783834,0.9918061,-0.576954,-1.0916313,-1.9435351,0.9246905,2.6180146,-0.011726065,1.375226,0.99064827,-2.399394,0.9034947,1.9478633,-1.4319702,-2.0049417,-0.25476736,-0.24922967,0.20805237,-2.516757,1.2184428,1.2964821,-0.020002583,1.2582141,4.0904675,0.33849844,0.64517593,0.535734,-1.5255793,-2.2379105,1.9856058,0.5426775,-0.6121148,-3.4931304,-0.9373828,2.1447496,0.89035606,0.6413024,-1.6766276,0.528886,-0.632009,-0.76139843,-0.57912165,-3.7228215,-0.019623078,0.52288365,2.6736598,-0.54734945,0.69901776,-1.0523955,0.3506299,3.6459928,-0.026079953,1.7544372,-0.5120332,0.7922932,-0.1607339,2.2430317,2.4446266,0.62857956,2.2648206,1.3909079,3.6280005,0.48525047,-1.1898749,1.9306175,2.886804,4.9134746,-0.67152166,-2.3320093,-2.4093375,-2.498521,-3.1130145,-0.42965868,1.1293682,-0.7254076,0.3358743,0.124055095,0.60896474,-2.2718825,-0.91506904,-2.962482,-2.651041,-3.2874224,2.6556635,1.8665818,1.4421518,1.8494792,2.9881384,1.0786394,0.19859241,3.2936175,2.9968607,-2.5682883,-1.6564533,-3.6090977,3.411992,1.4813445,0.830773,-1.0387496,1.018633,0.6487424,-2.0307593,-0.7332563,1.1828848,0.42351207,RepLoudermilk,R
0.4235079,0.63031226,-1.7723929,-1.0338006,0.13569085,0.33150825,-2.0673892,1.7936165,1.8210866,-2.9331937,0.30291945,-0.29640397,2.5675259,1.0242736,-4.377235,-0.7022974,1.9787915,-2.2489455,-3.6313696,-0.06677647,-2.058807,0.3777164,1.5732056,1.570511,-0.6061585,1.0640801,0.19722034,-0.8776041,1.7470974,-1.4842108,0.3361269,1.6788652,2.046271,-2.004883,1.5789262,-0.5452154,-3.6284697,0.681014,0.14614311,-2.0199907,-1.2404919,-0.6897238,0.003031969,-2.3811383,-0.8588211,-0.004873901,2.4205272,-3.7867515,-0.005387476,3.9077628,0.8525483,1.2922579,0.6183702,3.1538088,-4.9133987,0.5004021,1.0843786,0.8832291,0.45677906,0.9628931,-1.3112915,0.75292444,0.9641746,4.2575746,-0.5913685,-2.122616,0.12052274,-1.3521962,-1.0448885,-1.2007425,0.25442988,2.3904054,-3.904179,-0.7163181,0.3507014,0.9133207,0.31628746,1.5161781,-1.3485285,-0.32736313,0.30905166,-1.4739166,-1.4181377,0.26478425,0.9992006,-0.95801073,-0.76957315,1.5630972,1.1237327,4.083208,-2.1822863,3.8760304,-0.64670813,-3.1292708,-1.6941072,0.1648951,-0.36281815,-1.07701,1.3516097,0.0040196395,2.6321802,0.7599563,-0.33154178,3.0424387,-1.0324574,0.3424304,2.597439,-1.1068743,4.529047,-3.7019331,-2.0386424,1.6894844,0.8235341,-1.4372594,3.424657,0.89293295,3.8038483,1.714025,0.71775633,0.82813054,-1.9936297,2.6540968,2.6229327,-1.6493264,-4.066004,-1.9863591,-4.980012,1.7212795,0.8992633,1.4211427,-2.530367,0.37579164,0.13321143,-2.9852495,-2.2194104,2.9045956,-0.64352167,2.3471098,2.3188884,-1.1514274,-0.6884431,-0.0036071858,1.3390272,-0.7230857,-0.5190668,-0.8004514,-3.6440728,0.18742067,-0.300112,0.16713375,-0.98172057,2.694647,-1.8980094,-1.266252,-0.1402794,-0.055825096,2.7057097,0.5587228,0.54294693,1.5597185,1.2754753,-0.34072903,1.6961297,1.7238803,0.3203292,1.8465513,-1.3103852,-0.7704428,0.27410564,1.2486836,0.60917413,-1.0708991,-0.34494373,1.0631421,-1.7163601,0.46562314,-0.07074889,-0.686738,-2.5632877,-1.0988041,2.2942898,1.3423003,-0.35548097,2.277158,-3.3732638,-1.1784179,-3.3593926,2.7430637,-3.5798492,-0.3949405,1.4192219,-0.9210571,4.398558,3.2728322,1.9955715,1.9504902,-1.5596794,-3.764813,2.6863966,0.15854819,RepLowenthal,D
0.5400492,-0.37382632,1.8256655,0.5536721,0.12227013,-1.6957629,1.5970218,0.21275002,-2.40565,-3.259022,-2.0744395,-2.766563,-3.0152209,-4.48011,2.0096796,-1.8625699,-0.93806297,4.6969132,1.169998,-2.7429342,0.012744786,-3.4000688,-3.9682407,3.350952,0.8167344,1.3546321,0.5177985,-0.30733868,-4.723367,2.4567633,0.36122218,-1.8427087,1.853721,0.45091116,-2.6003568,2.04161,0.8697064,2.2359395,-2.2554536,0.69876313,-1.4897482,-2.1535983,-2.0806184,-1.9425657,2.2258677,3.010143,-1.306119,2.7998083,-1.5823847,0.58709395,-1.3201649,-1.4069467,-1.3312576,1.5877105,2.184784,-0.39833638,-3.5596032,4.3309016,-2.5586572,-0.7860319,0.8106647,0.48754314,0.27573055,-0.0902032,-1.3442558,-3.3670776,1.8774687,-1.2513027,2.7746296,-2.745988,-1.8095698,0.9410786,0.052879583,0.6291932,-0.41407004,3.6775408,0.0021656328,-0.7469266,-0.012713214,2.591925,1.4240934,0.92621666,-0.5687964,4.3411984,3.397393,-0.4970648,-2.276085,1.4104942,-2.8258684,-4.4373055,-0.7144143,-1.6448506,-1.4785674,-0.91034645,-2.296247,1.0643318,2.1195664,-2.9523456,0.14178225,2.2241087,-1.092551,1.1914725,-2.0490425,-3.5664625,-1.9331007,-4.915079,1.1607531,1.8624765,-3.412911,1.3502978,2.5889127,0.6248117,-0.09987397,-3.1061108,-2.334738,0.9522126,-4.6689787,0.16722004,-1.0550035,-2.945695,-0.7953799,-4.6460686,3.403843,2.8899431,-2.143577,-0.6882158,3.9404228,-4.45147,-3.9725583,-1.6058236,1.0207672,0.5785491,0.26648042,1.0556929,0.8539763,1.6452836,-1.7923332,-1.585027,3.1607049,0.6981293,-0.96560824,-0.7160131,-0.49910903,-0.017527709,-0.8587251,-1.0433657,6.5056705,0.2017986,4.2270575,3.233275,-0.09623995,-2.051163,0.31360856,0.84068793,0.10503526,-0.4479399,1.315927,0.2445978,2.2983646,0.95375764,3.1530595,-0.67878693,-3.7194452,0.6986943,2.9616005,0.2215312,-1.3745658,2.9866405,0.43174273,-0.35727513,1.0576822,0.052397586,-1.4841661,-2.9123425,1.1212869,-0.677345,-2.1261609,2.203851,1.1249232,1.5900012,-0.1190579,-0.6416958,-2.3625355,2.155666,-3.572829,-0.8532424,0.45776653,0.48465553,-5.6886926,1.4045435,1.9569767,-2.4117327,-1.9789498,-2.4729488,0.18009599,0.6636975,2.2977202,-2.6517434,-4.548866,-0.14532395,RepLucyMcBath,D
2.5612543,1.6712562,2.1198676,-2.8248353,5.108343,0.600337,-2.5210826,-1.1423652,0.2997125,3.2011926,-0.16718191,1.422761,-3.8599896,4.4402747,-1.8426789,-2.1719239,-0.8276747,-1.4966546,-2.6164427,1.571877,0.30011258,-0.6040986,2.0115788,-0.21081007,-1.2930707,2.4369624,2.5697525,-0.40642613,0.95029557,3.8672292,-1.5259947,-4.8791037,-0.783148,1.250496,0.8670658,-3.8977754,1.5066875,-0.9243276,0.6332337,1.2810149,1.7589409,-0.14384493,2.3234167,0.087968685,-1.703096,1.7618668,0.0321318,-0.8601016,0.39520597,-0.57525146,-1.4089766,-2.3510423,-0.3003045,0.6281058,-1.3690826,-1.4582125,-1.4208353,-0.43611404,0.5326976,0.20950396,1.0338202,1.1828768,-1.7268429,-2.4945931,-0.69163316,2.5376182,0.8960403,2.4074533,2.1092975,-0.118106045,-0.122174926,-1.589632,-0.6540907,-0.7294019,1.1516926,-1.2367835,-3.2742789,2.0937192,-0.88821983,-1.3698776,-1.3203015,-0.76905304,0.8551546,-4.247708,1.5140755,-1.6408216,1.081492,0.11748609,-1.2282684,-4.70405,0.61529636,0.79345906,-1.1652416,-3.1597543,-1.8384417,3.8435755,-0.35778204,-1.5739232,-0.25467062,-0.27538407,-0.98978657,-1.9018334,1.1038727,-1.406064,2.703798,-1.2403075,-4.5326324,0.2652458,1.7761885,-0.65824974,1.8454914,-1.3452082,0.88191533,-0.5762277,0.08495091,0.9961636,-0.08850978,1.7637901,-2.3722036,-0.43202808,2.647648,-3.2791517,-1.3630391,0.12827249,-1.437561,-2.5159006,-0.9588336,-1.072189,-0.91063243,2.7076278,-1.2092923,1.2084355,0.46524337,-2.8353322,-3.1333573,-0.7957161,-2.1005385,-1.1829865,0.52076215,2.4216113,3.7329493,1.3371723,3.625192,0.13358316,1.1656904,-1.1611987,-1.756874,-2.0057795,0.53512776,-0.9612246,1.2003971,0.041816797,1.4212586,-1.4638495,0.2849422,3.802443,0.74529237,-1.3582847,-0.2200987,-0.7127134,-0.19595338,0.9286936,-0.0790584,3.8478684,1.1851898,0.42440042,0.8744904,2.4094164,-0.32844022,-1.0297638,4.528278,1.1429448,0.1442532,-2.0959334,2.3047338,1.1683385,-0.9770516,-2.121636,-1.8349888,-4.0502105,-0.022354344,-0.8915819,0.80082625,-2.6606598,7.0163236,-2.1054685,-0.14572187,2.1893215,1.5872685,-0.26033142,-2.3269887,4.623979,-0.39729032,-0.88046646,-4.043347,1.2737408,-1.1238592,-1.4530832,-2.9611344,-2.0826106,RepMGS,D
1.5969034,-0.73887306,0.364873,-2.3061872,2.1564085,-2.7865078,0.7238039,3.4116871,2.641462,4.7514715,-2.3472362,-0.24800833,1.5380787,-2.3268218,2.1025589,1.2573043,0.9088248,2.6369116,-0.6140073,-0.44374624,-5.4057584,-0.7431789,1.1927963,-2.023517,1.2730477,-0.6049588,-2.2530704,3.0495317,-0.8041108,0.31507352,-3.7644756,-1.6360998,0.91670823,-1.796493,-3.4743626,-0.9903342,1.2761,0.8204903,1.2313743,-2.710678,-0.96269023,-3.068751,-0.560777,-1.9134175,-1.7993206,2.512214,-0.25037748,1.3675517,0.14347745,-0.57918805,6.4712253,-0.11252835,4.55528,-2.6593118,0.9339786,-1.79772,-2.168054,0.65614414,-1.8688374,2.147689,-0.45398295,3.2560806,1.0258347,2.1253188,-4.1533713,-4.684871,2.3132792,0.887586,-0.8087616,-2.9454799,1.4445132,0.94256014,-1.6400852,2.0105274,3.0642948,0.9734967,-1.3076775,2.8281455,0.59850824,1.764325,2.5002952,-0.10282143,-1.2715834,-5.675127,-4.1703987,-2.417938,-0.12156149,1.2325294,3.170232,4.140136,0.65330064,2.817587,-0.89985156,0.4120893,1.5693687,-0.8936178,-0.112367995,-0.6846927,-1.7269527,1.5069629,-1.7766889,-1.7648547,-0.47131413,-2.76688,0.46363485,2.067893,0.28273007,-0.71028984,-3.6209779,-1.1441845,-0.9644335,-3.3232856,0.07558414,-4.6885,-2.1692858,-2.0985258,-4.770521,1.8916337,2.8687773,3.5180671,4.1105943,-1.117001,-0.08206647,0.24023812,1.8666865,0.43736365,-0.56001556,-1.9966689,-0.6894414,0.37944478,3.1852942,-1.6227351,-1.8945756,-2.0731096,-1.5842416,1.2500658,0.6344672,-2.7717347,0.42654997,3.8587127,1.6555312,2.0743012,-2.2180324,5.011027,2.209655,-1.520222,-3.1726913,-6.3044953,1.8216572,4.2143583,1.1395667,1.2958007,-1.441096,-0.2450664,3.4220235,0.5240384,0.9066545,2.2205627,3.608539,-0.8593337,-3.4933474,-2.7398593,0.609658,3.0302188,0.830798,-2.4821894,-2.6148183,1.5870634,2.9409053,1.3244233,-3.2777696,-2.593014,-2.5588646,1.5645216,3.3787594,3.5049284,3.2713304,1.7314339,0.11098503,2.0727599,-0.5544005,3.8241746,4.574204,1.4944733,0.22845063,1.3059167,-1.4841899,-1.8670535,-1.1972407,-2.014937,-2.6766636,1.79422,1.6335665,1.7180138,0.3365301,1.9361204,1.1149042,2.8222106,-2.4843943,2.8456361,RepMGriffith,R
4.0248127,0.0382515,1.0107746,-1.9501053,-3.158828,1.4445765,-0.6678385,1.7937193,-3.700186,-2.9841442,4.732696,2.8520606,-3.7196236,0.70985514,4.9613028,-1.5043023,-3.0849512,1.4921075,2.840011,-1.181768,3.0376205,0.29401955,0.37584487,-1.1047976,-8.663767,0.07881772,1.8470604,-1.03802,-0.7617723,-0.1263123,-2.0348935,3.3504772,-0.5021705,-1.6164962,0.6557496,0.48144418,1.4012024,2.8215876,-2.4179223,-0.63060534,-2.1243737,1.9176439,-3.0190213,-3.3331287,0.07457981,-0.22636163,-0.20628072,1.1957734,-0.060272194,1.1399804,-1.7616951,-0.90182024,-1.5138162,0.2572529,2.1508143,1.3262491,2.9934592,1.9967096,-0.91351867,0.22428557,0.52732295,5.5060067,1.3768041,0.28094944,3.6101956,3.7523737,-1.9377455,-0.78547347,1.4604897,1.6194663,-2.608478,-1.6484867,-0.27205184,-1.513527,-0.94110715,-0.9713191,1.2530022,2.563475,0.4069623,0.19766377,3.3026888,-4.7903337,-0.013034939,-1.2819993,0.3515111,-4.444227,0.41710147,0.6919545,2.6326115,-1.1647586,1.523583,-1.4189948,0.19233863,-4.1176076,1.663529,4.242979,2.0170193,-0.3644789,2.1529803,3.6676528,-3.516855,-1.4005052,-0.44993266,0.173739,-1.3015091,1.3965728,3.1483545,1.2542622,0.11220154,2.406302,4.875936,-2.884471,4.370516,-2.486501,5.150539,-1.6592664,0.1414527,-4.802165,-1.9683113,2.7683053,-1.1942513,-2.6950266,2.1625347,5.2604127,-0.4888569,-0.30236715,-0.39729816,0.17802937,1.1755068,1.4040912,-4.743737,-2.407316,0.6587484,3.0393107,-1.2886983,0.22786412,1.9774029,-1.2733632,2.455143,0.077671185,-0.10093837,0.84043574,0.8404927,-0.4091488,1.8402612,-2.7208898,1.5531445,-1.1273339,0.56019926,-2.5149684,2.0336244,4.4608164,2.4927893,1.5288081,-0.3355173,1.687488,-0.4518622,1.0350889,2.0400376,1.6983583,1.6564904,2.6964633,-2.0613241,-3.8163352,1.2205245,1.7000942,1.1317173,-2.153288,-3.0804186,4.0364556,-0.5076209,0.0009917335,-4.327144,1.0308092,2.2371807,3.3977673,0.87443465,3.2450526,-0.86038005,2.8771315,1.4947385,1.3939611,-2.6022282,2.6723454,1.1063488,0.61734587,-0.075630784,-1.0528882,0.9712236,-3.852489,-4.8466377,-6.709206,0.07428069,1.0038801,2.5037007,3.9930127,1.2748637,-1.997919,3.8578422,0.3964469,RepMalinowski,D
-2.6871195,1.5550805,2.9059033,-1.3152747,-1.641233,2.4335825,-0.1517198,-1.8083688,1.346406,0.9430335,1.5653965,0.4569251,0.28934482,-0.48687392,-1.7871093,-1.8919162,0.5207564,-2.1273165,1.6521353,1.4020246,1.5042149,1.8033942,-1.3379904,0.16421649,1.3660939,3.4064987,1.4629028,-0.41081485,0.6692287,1.6367387,-3.3817835,-2.167532,-0.6686235,0.36683404,1.7261434,-1.023561,1.6618371,1.7011224,-0.5483119,4.916065,-1.0311311,-2.6691525,-1.3692801,-1.7346774,0.109416574,0.52287644,5.8216333,0.5883022,0.55368346,4.390521,-4.0151486,1.645123,-0.41803443,-1.9131341,-2.9128642,4.308545,-0.25909567,-1.2352592,1.6284302,-0.0654567,0.70946395,1.1170008,-0.5898924,-2.5707648,1.4467884,1.395013,-0.20009108,-3.692594,0.42852825,-0.53456473,-0.14881098,-0.570442,-3.163969,-0.44044086,2.740942,0.5331507,-0.19812411,1.2160062,-1.7598138,-0.39525825,-1.3531848,3.4852242,-2.7926762,-4.220229,1.4252944,-1.6166761,1.5040412,0.69865954,-1.996703,2.2377908,-3.8399498,-0.43475747,3.671654,-1.0913041,0.16099708,-1.8634071,2.4546647,2.021598,-2.6059096,-2.14635,-1.1056104,-1.7283757,-1.1562297,-0.71500826,1.8259683,3.7178395,-0.40180585,-0.9990426,2.2390025,-4.0106754,0.53680176,-1.1943353,0.027884606,3.0396817,-0.92079383,-0.40514413,-0.66166884,-0.6305484,-0.75130075,1.8112433,0.8016646,2.275822,2.9189768,6.1795936,1.3657125,-0.41334814,-5.140925,-0.9211088,-0.027626706,0.31293282,1.2349105,-3.697252,-1.5542065,-3.4696116,-2.0842094,-0.08180347,3.0511878,2.9377313,1.804903,0.57179815,2.1718767,0.03997374,0.40582705,-2.7142322,3.8429248,4.050533,0.47765094,-5.498198,-2.774216,-0.38249463,3.6583855,-3.362613,-1.0222563,-0.90590394,2.4116151,4.5720315,-4.264739,1.4274193,-2.1791704,0.8324171,2.3798199,-3.524101,4.022946,-2.154682,-0.87969095,-0.84219104,3.2311687,2.1689775,3.0998034,-2.9096603,0.23251508,3.642287,-2.209799,-2.6599061,-0.02209943,0.53537273,1.1682657,-1.086511,-1.7257814,0.93736833,-0.5447,0.90441775,-2.75845,-2.4479077,4.164213,2.9194,4.2711806,-4.3955708,1.5952092,0.42218515,-5.8377547,-3.3665404,1.7489082,2.6974235,-0.2814868,-2.3502572,3.1150708,-1.0019493,3.3014612,2.9676886,RepMaloney,D
1.593404,-2.6952195,0.64999455,2.5639758,0.090119965,1.81648,-0.9202916,-3.0966187,2.5838387,0.78766227,2.3533082,-1.1868861,-2.397802,5.351441,-0.6509491,3.017657,-1.5288601,0.3332547,1.1077225,0.8654995,-0.30284446,-2.7773783,4.726826,-5.7118554,4.4068017,1.7178656,-0.32814032,-1.0481722,2.3082318,-2.8435717,3.6462274,-5.394608,0.46599448,-0.7207324,-6.4212027,-4.657865,0.75267017,0.39612275,-2.9283378,2.1134558,-0.6725922,-3.2898407,2.149591,1.761423,-1.0525734,-1.9191444,-1.3404104,-3.0578783,0.5883676,1.6268578,5.591869,3.5352516,3.6362748,-1.6009146,-2.6360998,-2.9129744,-0.35047388,1.632663,1.717927,-5.052728,-0.3615157,-6.5196214,-4.4041133,0.9444403,0.8287393,0.48582244,1.0892094,3.7141943,0.27094027,2.2033594,-4.5275774,4.389208,1.674994,3.5391603,0.536059,-0.6618518,-2.0491304,0.36504644,-2.586475,-1.5034316,1.6306341,-0.7882473,-1.1780252,-2.7360284,-4.89409,0.7530701,1.1787609,1.2618346,-0.5626315,2.1700962,0.70273584,1.1669321,2.7433197,-0.5279486,3.8347456,2.4833624,-2.5797029,-4.6150994,1.3118566,0.19523036,2.3883383,0.54106396,1.1498713,-0.63439566,-2.3677945,3.2820551,-2.533162,-1.2553709,1.883262,-0.26441935,-2.9015322,-0.5737356,-1.9042931,-3.5054443,-0.91506594,-1.2915148,1.1579243,-0.8405849,2.6990113,-2.2851849,-4.0675497,1.5098147,2.0184114,-2.8087897,0.83081007,-1.0255648,-0.12305578,3.571567,-1.1647911,-1.6586581,-3.3991747,2.3784103,-1.6077671,1.8346416,1.0496593,-0.36290866,2.7029707,-0.043315876,-1.1404165,2.457853,-1.7276895,-2.403675,-0.40236318,-0.89436203,-3.6859543,-0.7580288,0.6014318,-0.3270984,4.857141,-3.7900598,-0.15393384,1.0025549,1.8540015,0.65554184,-0.85271853,5.70841,-0.8805563,0.36758918,-0.6148403,-1.5204191,1.7924739,-6.046899,1.2340878,2.5662303,0.50172704,5.0228553,-3.23283,1.5415902,4.2878575,-2.6658232,-0.80830556,-1.0470117,-0.8961589,3.5225933,6.2154317,2.9178615,2.6150324,0.35497952,3.004535,-0.060790345,-2.3284116,-0.39834675,4.752184,2.8301919,-3.299156,2.2931557,-0.2981562,3.570463,-0.3781952,1.2112786,1.7264117,-1.2343447,3.1065078,1.6606483,1.3671083,-1.3253605,-0.38591406,-0.85410535,-2.3446765,-2.0211253,RepMarcyKaptur,D
