,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
D_63,0.09872322,0.09664349,0.6014944,-0.014587823,0.148748,0.2539642,-0.55091053,-0.009948841,-0.5616331,0.21200036,-0.12507106,-0.8168046,0.9895191,-0.28959882,-0.09585346,-0.44107184,0.383904,1.4652811,-0.150206,0.00031891867,-0.78585327,1.1874886,0.41232103,-0.58489126,0.33168346,-1.214213,0.44787678,-0.38690472,-0.21701765,-0.58287495,-0.6429897,0.7064137,-0.7410055,-0.08524162,-0.19857086,0.50581414,0.37656763,0.3786807,-0.6639432,-1.0883683,0.5404686,-0.3336887,-0.11874294,-0.055710692,0.25046843,-0.09693849,0.22961235,-0.20654242,1.4163215,0.008962671,-0.52011585,0.023036577,-0.5993046,1.1109209,-0.1596528,0.14889355,-0.27327716,-0.21539538,-0.24703236,-0.055142786,-0.9836672,-0.66898906,0.29639468,-0.14963451,-0.26237214,-1.0284417,-0.50508463,-0.6087865,0.9015302,-1.0381099,1.3599236,-0.89610976,1.2029386,-0.1762839,-1.143542,-0.89181876,0.13556501,0.42295954,-0.033345416,0.32102722,-0.03867207,1.2922851,0.4090327,1.332778,0.9978496,-0.46882874,-0.22444926,-0.25741607,-1.2951539,1.219103,1.6308221,-0.06500369,0.7779453,0.6486883,0.18711112,0.25799718,1.0432345,-0.60918736,-0.47089225,-1.0180153,-0.789405,-0.50533247,0.21673009,-1.2965851,0.4723704,-0.4203321,0.2067326,-0.07618308,0.7558569,0.19797564,-0.14327058,-0.22589573,0.15997031,-0.48013753,0.37665042,-0.1250971,-0.5551193,1.514416,-0.37351784,-0.5670943,-1.5160625,0.0046290304,-0.8768606,0.25389457,-0.334996,-0.31037143,-0.1355808,0.7980378,-0.00506327,0.5793056,0.5330532,0.063234165,0.09443105,-0.36219767,0.11268738,0.9093606,-0.4387199,0.16779701,0.13482259,-0.11182888,-0.62362903,-0.043902114,-0.15265445,-0.07403714,0.41263875,0.99248666,-1.0306433,0.07157909,0.12565094,0.8711044,0.5048445,0.43722284,0.17857325,-1.2088403,0.27927467,0.51516527,-0.30870265,-0.35897484,0.7552462,0.2508591,-0.46416885,0.7396729,0.48760155,0.8617277,-0.21035832,-0.12311265,-0.95081,-1.0776638,0.48556942,0.29404035,1.0545695,-0.17214493,-0.30470943,0.19819956,0.43084642,0.027697662,0.8003243,-0.8869508,0.78385824,1.2653122,0.1847177,0.27423215,-1.2840667,-0.27975607,-1.055539,-0.1062137,-0.3423803,-0.17315507,0.1326156,-0.1657268,0.574763,-0.41243958,0.85175073,0.069576934,0.4831026,-1.2715561,0.24796607,-0.1260458,-1.0652274,-0.15688579
CONGRESS_65,-0.35856432,0.79717183,0.9282191,-0.006348019,0.043429844,0.2792254,-0.92573553,-0.6407677,0.41254976,-0.12294303,1.2553123,-0.19774021,-0.21113652,1.0819099,-0.29585722,-1.010937,-0.7427485,1.2409737,0.5816209,-0.09397402,-0.30720052,-0.18503979,1.3032365,1.1740587,0.40750065,-0.5002311,1.278174,0.35314506,-1.3615348,-0.30675876,-0.4685483,0.32996616,0.21651189,0.9884859,0.47146234,-0.4211719,0.43438992,1.3854582,0.1162968,0.31758043,-1.1216344,0.41530773,1.1382341,-0.70051736,-0.47324878,0.85149246,0.49461824,0.29276818,0.74017835,1.3824522,2.3701973,-0.6917759,0.1258249,0.3458762,-0.9610018,0.078382574,-0.69915944,0.89418304,0.18654585,1.0846044,-0.44531897,0.3316042,-0.96834815,-0.06729837,0.5024591,0.74015397,0.16321284,-0.65994,0.5814682,0.55604887,1.5899162,-1.2223321,0.22823921,1.2006993,-0.5018836,-0.97159225,0.6399789,0.5791801,0.2329086,-0.5703598,0.6826073,0.5805344,1.8661064,0.38063416,-1.66122,-1.4029588,-1.0701874,-0.6209866,-1.4598764,0.37924322,-0.22525527,-0.35136947,-0.02429595,1.0591052,-0.19330998,-0.8876012,-0.74930626,0.8010986,-0.42768684,0.4437294,0.42059594,-0.4829511,-0.35899264,0.7121226,-0.43894377,1.7442619,-0.46882477,-0.0026950766,0.83472216,0.5563867,-0.40586048,-0.18913615,0.06747047,-0.23378615,-1.9664439,-0.5347116,-0.3144378,0.9302656,1.3993294,0.65039176,-0.38661242,-0.58634615,-0.49776715,-0.7392624,1.4096736,0.97391135,-1.897011,1.5115774,-0.34493396,1.0918989,0.13192952,-0.095118806,0.47189507,0.22197218,0.34753698,0.36459932,-1.2015435,-0.28745887,1.8056926,-1.1435387,-1.1124233,0.52184373,-0.40776178,-0.121121,1.5608861,0.04115973,0.9370294,0.24179205,0.5237817,1.229576,0.5068533,0.50299555,1.0943873,0.5925407,-0.10389861,-1.0867947,-1.1025661,0.10836706,0.07875991,0.54315245,-1.393012,0.45667025,0.23638065,-0.14681737,-0.9730755,0.13000865,-1.0274156,-0.033020318,1.1366354,-1.264471,0.0500208,0.24465324,-0.93031055,0.5655931,0.42121637,0.3907064,0.8447779,-0.995801,0.6244389,-0.0059332247,-1.00746,0.7225237,-0.23600386,0.074821174,1.2805297,0.2869499,-1.3566872,0.0375416,-0.08973591,-1.0109358,-0.5436034,-0.65569395,-0.44223443,0.04389989,-1.1881769,-1.3662393,-1.786512,-0.80002517,-1.043181,0.4861757
D_94,-0.4790119,-0.7875646,1.36631,0.8697373,0.20920357,0.6646542,0.21538767,-0.55590093,-0.5837095,0.4280278,0.28728434,-0.37616333,0.70168525,-0.49571213,0.8354474,-0.80377537,-1.053887,-1.0771949,-0.5063909,-0.3864885,-0.5380004,-0.020671485,-0.04073017,0.35449585,-0.0029188355,-0.5184125,1.4146767,-1.3951607,0.22855729,-1.0687948,-0.4810047,-0.8397685,0.4532299,-0.7806785,0.45119238,0.52209985,0.5426272,0.15859152,-0.14818557,0.37140277,-0.891027,0.8557381,-0.01408253,1.0324374,0.3772395,0.08071116,-0.13193573,-0.5883683,0.74865335,0.9280909,0.32501698,0.26793018,-0.5130874,0.38999814,-0.7694247,-1.5113018,0.11540037,-0.48508975,-0.18048812,0.3225303,-0.90105027,-0.35226646,0.0829182,-0.29764414,-0.22844581,-0.41367602,-0.62156504,-1.2287077,1.0823103,-0.70099205,-0.74668044,-1.0593088,-0.036973234,-0.67539424,0.7581051,0.46571636,0.08985512,0.091457665,0.1364826,0.63530695,-0.43982378,-0.6982977,-0.84001815,0.04776975,0.79483485,0.47047374,-0.1644311,0.9018403,0.92343545,1.0500964,-0.54244024,1.7303177,0.98323804,-0.123015195,0.68909824,0.36194506,-0.43307394,0.55333114,0.11906396,-0.88097525,-0.5894075,0.68384695,0.70555866,-0.92544377,-0.017996296,0.91878843,0.08012402,-0.20885186,0.27144566,0.3757989,-0.05677246,-0.93169236,0.42223188,0.5148637,1.1907572,-0.76927036,0.6439584,-0.124186575,0.4724464,0.2518903,-0.40614483,-0.8737528,-1.0333594,-1.5312374,-1.181959,-0.14512919,0.5116986,-0.16248289,-0.798387,-0.14345434,-0.5355466,0.40921926,-0.01865787,-0.9435369,0.74311566,-1.0348805,-0.7197403,1.4330492,0.25718802,0.017011201,-0.7172109,-0.62555134,-0.48132417,0.80491865,0.16775867,0.09249588,0.8610499,-0.07160592,-0.23595771,0.022362603,0.93817806,0.49787572,0.5793135,1.1440481,-0.4551211,0.84438074,-0.92986834,0.37233627,-0.24752033,-0.35484087,0.16065904,-0.51621914,-0.6280147,-0.37443072,0.03409979,1.2258443,-0.92123973,-0.40260714,-0.43196025,-0.6117245,-0.37951964,-0.41851497,-0.7210757,0.44007137,0.23699053,-0.50444347,1.0706692,-0.49315867,-0.30818996,-0.48962882,0.19293797,-0.99269116,1.2086877,-1.0973054,0.55403054,-0.067536674,-0.43589061,1.122528,-0.092734545,-1.202819,0.5054487,1.5879508,0.21438612,-0.41834345,-0.3168011,-1.8111126,-0.34972557,-1.7254938,-1.1299098,0.7941997
CONGRESS_54,-0.9360576,0.17220117,0.59994245,-0.6746183,-0.28166953,-0.761454,-0.8149953,0.044563226,-1.0854995,-0.28882927,0.84591454,0.25755727,0.80128145,-0.7425764,-0.006611749,-1.165286,-0.59052676,0.5694016,-0.92516184,0.24550647,-0.4521258,-0.096672505,-0.63764113,-0.12881598,0.41981998,0.27988562,-0.07906626,0.09151329,0.25639868,-0.49421245,0.035799127,-0.28410006,-0.23777075,0.13266717,0.74718046,0.25047144,-1.6585486,0.36495036,-0.82390714,1.2279046,0.90013766,0.04442326,-0.5848493,0.26373833,-0.5988347,-0.14802197,-0.859899,0.5050625,0.2497781,-0.4090432,0.6661012,0.80163753,0.08243305,-0.41243997,-0.042356167,-0.58472925,-0.052609194,0.49534425,-0.0919803,0.8154755,-1.1799312,-0.863466,-0.84034353,0.094481535,0.29854208,0.12201683,-0.3475102,-0.78369933,0.53071314,0.45521632,1.6352761,-1.2111089,0.2605982,1.1869481,-0.41021156,-0.8686511,0.76014185,0.63292575,0.41014287,0.24270947,0.64535195,0.016076777,-0.41100287,0.62674296,-0.1674393,-0.99164456,-0.86204,1.5581243,-0.24989928,1.5383725,1.4836987,0.66994065,1.9601381,0.52415645,0.25876093,0.66240567,-1.7652402,0.24828903,0.07980836,0.0629632,0.43303475,-0.70555305,-0.0940284,-0.20907365,-0.3912868,-0.40299255,0.77422345,-1.2662274,0.75744337,-0.7587318,0.18419938,0.46930233,0.3479933,0.19411756,-1.0259447,-0.79099643,-1.244585,0.9282006,0.9237103,-0.23186094,0.057671428,0.20767419,-0.17875172,0.65693194,1.5035576,-0.19085848,0.088869624,-0.026526626,-0.19616908,-0.090735756,-0.6043074,0.7199544,-0.19797975,0.28163853,0.97147006,-0.47406945,-1.499106,-1.4175059,1.0255352,0.5700217,-0.549135,0.26430252,0.7722267,-0.3667016,0.71121377,0.6110723,-0.21261458,0.42818275,-0.048941813,0.4449037,1.1169059,0.39471015,0.61067224,0.5647598,-0.18518235,0.06707413,-1.4084973,-1.3233372,1.7617456,0.6832422,-1.3832744,-0.303545,1.3033638,-0.75097865,-1.12205,-0.17653495,-0.6577814,-1.161153,1.1421372,-0.0328231,0.6116944,-0.3573692,-0.4502978,-0.0862826,0.5219001,0.66777164,-0.44594118,0.8252961,0.6500221,-0.01755536,-0.11423417,0.9055696,-1.377619,0.07857824,0.52346206,-0.36229485,-1.6970494,-1.3599677,-0.29132584,-0.47895277,-0.412568,0.0039790836,1.3404078,-0.65938556,0.59986925,-1.4800414,-1.1995566,-0.5207592,-0.9216361,0.2657088
R_75,0.27577233,0.8611881,0.65887386,0.07883306,-0.8863631,-0.9552852,-1.3009744,0.45829618,0.15536438,0.6715514,0.16153124,-0.08868003,-0.6137911,0.38108522,0.9276516,-0.14785038,-0.30716288,1.1851697,0.12572221,-0.4359469,0.4344114,0.360139,-0.14274006,-0.08401553,0.8881248,0.12804022,-0.17524615,-0.21229112,0.16848347,0.88098806,0.58076584,0.53709686,0.22146659,1.6537706,-0.43579197,-0.023131616,-1.6556858,-0.5126864,-0.8334695,1.4783477,0.5545749,-0.05931938,-0.042569507,0.44216087,0.8971833,-0.90680164,0.17263532,-0.09390178,-0.027790321,-1.2930697,1.4320353,-1.1223869,1.1675717,-0.14341028,-0.26492673,1.1869717,-0.8731469,0.7290552,0.037495267,-0.8991553,0.7095235,1.8656806,-1.9318169,0.35093087,1.0305563,0.8966928,1.1697488,-0.057466343,0.82059264,-0.30319464,1.0966885,0.12677667,-0.38746226,0.6939433,0.73048997,-1.513006,0.67499477,-0.47671467,-0.82233423,0.97969943,-0.14608689,0.060325857,-0.25719297,-1.263319,-1.353532,0.035869364,-0.31912768,0.47906896,0.51145154,-0.1694536,1.5489829,-0.42146078,-0.10575847,0.53933567,-0.43563962,-1.2733043,-0.62613356,0.91831076,0.49078345,0.6089768,0.83613616,-0.5347495,0.19779362,1.5854042,0.7120264,-0.09867528,0.30763012,0.62793183,-1.205148,0.37686187,0.5130941,1.8429223,-0.24203083,0.0047669495,-0.52614343,0.121091865,-0.25375876,0.59907293,-0.87080556,0.6997034,-0.078326166,-0.0041609514,-0.2886777,0.6720351,0.8135081,0.44968536,-0.6286151,0.51609313,-0.10750779,-0.021382777,-0.8636907,1.3737788,0.080666564,0.10668093,-1.5129136,-0.07762309,-0.06528482,-0.7373872,0.6016235,0.12177292,0.39141318,-0.007213187,-0.120905556,-0.55453753,-0.79754263,0.6795629,0.21310942,-0.58670616,0.048162527,0.10168638,-0.7226336,0.490458,0.8268946,-0.25364876,0.2962951,-0.10122559,-0.741724,-0.3045084,-0.5188453,0.31571248,-0.3570668,0.42142668,0.9649649,-2.2150605,0.39628994,-1.5511181,0.9543511,-0.8669363,0.37168932,0.12396583,-0.032437794,-0.936369,-0.2786392,-0.38319764,0.62256396,-0.27860448,-0.8278628,0.18968348,1.3779323,0.19817322,-0.080364026,-0.057489857,-0.8565184,0.38154316,0.89463633,-0.1279527,-0.31628516,-0.2241359,-0.32840356,-0.3245293,0.7766503,-0.79611427,1.8088773,-0.3485254,0.47022367,-0.7035858,-1.4106876,-0.80807537,-0.23781106,0.58961695
CONGRESS_72,1.8215499,0.21572073,0.8229895,-0.84637773,-0.84008616,-1.7920477,-0.7355535,-0.8150379,-1.9674327,1.3152355,0.22421591,-0.42196584,0.18015675,-0.6417049,0.22974536,-0.78442395,0.56742066,0.28477582,0.31150374,-0.505112,0.3722513,0.45392174,0.10729132,-0.17780617,0.07869835,0.10345328,-1.7015421,0.20891114,1.1756395,1.330329,-0.7330747,-0.70795846,0.9107558,1.1100814,1.4380549,1.1760885,-0.16164744,-0.33792704,-0.42070967,0.3071467,-1.0363585,-0.04897834,-1.154363,0.30252504,-0.0627725,1.0603715,0.4216673,-1.0081829,1.4447219,0.17359363,1.5022572,0.8268525,0.6625149,-0.0634023,-0.5954843,0.100397244,-0.508745,1.0805049,0.5626498,0.8473016,-2.3935742,-0.016978523,-1.8618023,0.8213266,-0.8410937,-0.060087148,-0.23333004,-0.09118031,-0.7316686,-1.5068161,0.61286604,0.02496431,-0.2784226,0.23694214,0.8903874,-1.0990272,-0.40884677,1.4144533,-0.09861255,0.14072993,1.0576377,0.8364804,-0.9218895,-2.1385155,-1.3903112,-0.5352919,-0.53737676,0.79940546,1.1552763,0.19249849,0.63291985,-0.10653576,1.9846143,0.56808287,0.25779513,-0.32156602,0.41168872,0.17106803,0.57916987,0.69383246,2.143063,-1.0511019,-1.1432921,-0.40709546,0.9172333,0.933858,-0.20573066,-0.11728651,-2.2262406,-0.5788639,-1.1213773,2.090487,0.7033174,-0.54309976,-0.78565997,0.3703954,-0.55435747,1.5923645,-1.126056,-0.6388602,-0.5091035,-1.460155,-0.10868269,0.48675618,-0.5070522,0.21292438,-1.9944358,-0.18393414,0.48483658,-1.1866777,0.1425289,2.5223975,0.5770008,0.21988826,-0.0069994,-0.8618118,-1.2835357,-0.44885164,1.6285217,-0.4359841,0.9172922,-0.6376246,-0.5479005,-0.22015889,-0.37655967,0.83260006,-1.1734493,-1.025121,0.47767457,-0.41202405,1.2140362,0.25784558,0.3351986,-1.0683173,0.695487,0.11545372,-0.7733422,-0.39822188,1.4590375,0.7431549,-1.0264153,-1.6399183,1.9585919,-1.161043,-0.5861886,-0.4369071,-0.40230164,-1.6342325,1.399826,-0.011027445,-0.023114588,0.073192336,-1.1137173,-0.14740771,0.44778576,0.99003124,-0.5929312,-0.7768544,0.23120444,0.5344036,0.30864343,-1.0344064,-1.4709804,-0.42897326,-0.51381755,1.3918048,-0.4136131,-0.2987628,-1.1113263,-0.74134964,0.9653173,-0.3085391,0.5515,-0.024546904,0.331609,-1.8942057,-2.0503337,0.14806904,0.44307578,1.5627563
R_95,0.8979754,-0.44568503,1.5654593,-0.53985214,-1.3903233,0.21109912,0.5426877,0.34849063,0.31001303,-0.4331177,0.29727286,-0.8823644,-0.06716783,-0.81403726,0.24726062,-0.23987626,-0.59369797,1.2814583,-0.1697998,0.3365103,-0.08050392,0.46643496,-1.4807789,0.04359783,1.4046755,-2.1644747,0.65553796,0.8563165,0.14929445,-0.70510983,0.588554,0.028832318,0.8195793,0.544896,-0.9395106,0.36606497,-1.2985392,0.23617887,0.14290941,0.16874318,-0.27599367,1.3704497,0.06903572,-0.4225779,0.4244644,1.1415395,-0.44064602,-0.46806106,-0.6232622,-1.6733164,0.44415548,-1.7875475,1.4478956,0.35585812,-0.5710044,0.16991131,-0.3890415,-0.05224218,0.96672857,-0.2783334,0.5283732,1.5968177,-0.6288033,0.01614438,0.9886612,-0.0906457,0.834406,-1.2134018,0.110924594,-0.20734318,0.98888427,0.10796016,-0.23365772,0.49723002,-0.8805257,-0.36127627,0.16568837,-0.08235772,0.062114973,0.32334587,-0.05179677,2.0508597,0.5226679,0.32922214,-1.0675178,-1.371354,0.046301633,0.23233317,-0.53325623,1.3084114,0.77711207,0.3621169,-0.22378361,-1.0397598,-1.3596106,-2.3123064,-0.6873107,2.0642674,0.2919486,-0.12820673,0.80723065,0.71874475,-0.2653931,1.797449,-0.099257685,0.82957923,0.3109047,0.13317527,0.28106388,0.55366933,0.39958274,-0.07999259,0.004547856,1.1830332,-1.1931552,-0.34244967,0.8720081,1.7964311,-0.5649064,0.4235745,1.1005776,-0.11254959,-0.14955086,-1.3869178,1.2548144,1.5398508,-0.76249444,-0.43883887,-0.48626778,-0.49948516,-0.3787061,1.4605091,-0.8154536,1.0023115,-0.6918628,-0.5388874,-0.5193509,-0.32301196,0.49679816,0.25557804,0.98522764,-0.78549784,0.29775783,0.28137803,0.4149848,0.5676247,0.45685503,-1.4567276,-1.2601866,0.1074337,1.0817227,-0.025215378,0.40853307,0.33694923,-0.5586303,-0.76563203,0.44999105,0.50811976,0.47556436,-0.31851718,-0.64431584,-0.121197015,0.19190976,-1.27479,1.0543984,-0.25015357,1.3126444,-0.42504755,0.4000267,-0.109143995,-0.57943624,-0.8928008,0.27049732,-0.7166328,-0.7563343,-0.61743265,-1.3430271,-0.6102845,-0.3225354,0.0881918,0.79407775,0.15631919,0.6628784,-0.5161784,0.5874732,0.7638194,0.7370609,-0.19384332,-0.52706385,-0.29281503,0.25704542,0.4656464,1.0211155,-2.2994442,-0.54310125,-0.7409602,-1.4771047,-1.4306991,-0.9448597,0.91137874
R_73,0.97858125,0.31404585,0.31568497,-0.30769157,-0.35573688,-1.5616696,-1.1299331,-0.69736207,-0.4099466,0.21475759,-0.16427946,-1.1598376,-0.6871424,-0.2546979,0.22958042,-0.03744562,-0.08139078,0.4849163,0.31115884,0.22647835,0.44116026,0.7217826,-0.33326986,0.10098906,0.45101577,0.6514523,-0.17321062,-0.36222157,-0.36572465,1.010969,0.7080498,0.42281875,-0.21252647,1.9127872,-0.014896673,-0.09861622,-1.424613,-0.46682823,-0.069628626,1.4211351,-0.14614347,0.80234003,0.58520687,-0.16857563,-0.9427055,0.15262225,-0.6267814,-0.2670169,0.14000747,-0.76817656,1.4488091,-0.49263382,1.0992086,-0.11852989,-0.25746083,-0.42944884,0.5611076,0.92254984,-0.3645299,-0.38542715,0.2840292,0.6359844,-1.5906427,-0.45733595,0.5879137,0.31897017,0.74376845,0.3657404,0.4781617,0.25297636,1.4055874,0.45417893,-0.63920027,0.73557466,0.9465282,-0.58287174,0.7934646,0.56283164,-1.411429,0.13661766,0.12757526,-0.5172197,-0.27516615,-1.6810472,-1.6280761,-0.13152704,-0.64938897,-0.080806985,0.773621,0.21276401,0.5329214,-1.1867756,0.19167522,0.10896601,-0.07629739,-1.0488801,-0.2052097,0.34145778,-0.25648862,0.6190955,1.2736105,-1.6647005,0.10549643,0.9647414,0.6663666,-0.068429634,-0.7707045,-0.03988299,-1.4406759,0.6846783,0.43689743,0.9516907,-0.33306143,-0.20473267,-0.8047029,-0.1507682,-0.053611293,1.4850512,-1.6477294,-0.5068832,0.25700745,-0.3093478,0.60972184,-0.10649102,0.4370651,0.6319893,0.39624903,-0.095934175,-0.59692734,-0.071148485,0.14665729,0.86492735,0.29103598,0.49273646,-1.3209156,0.17868577,-0.97046244,-0.6049852,1.3069787,-0.3071076,0.7687422,-1.1290025,0.41115922,-0.48861623,-0.8053184,1.6017157,-0.975874,-1.074356,0.37504002,-0.11075882,-1.5324106,0.33175808,0.15412031,-1.1331595,0.041597955,-0.58624107,-0.04576225,-0.3766253,-0.74458253,0.7891308,-0.70831984,0.20386943,1.1938936,-1.590742,0.10752832,-0.572974,0.79113555,-1.2123725,0.3056878,-0.20375714,0.103244536,-0.38107896,-0.41083875,-0.6119964,0.46772382,-0.34507683,-1.6930835,0.13044761,0.6295445,0.16828503,0.33920938,0.10032371,-0.13016129,0.22401425,0.2946094,0.034298595,-1.0602564,0.3289418,-0.62782425,0.2404056,0.3328103,-0.72486776,1.5874604,-0.77877474,-0.5236034,0.19079849,-1.1189191,0.8376138,0.15642771,0.061612464
D_47,-0.059346545,-0.6535876,0.83375305,-0.5277056,-0.0115509955,0.039760448,-0.6668127,-0.44125986,-0.767223,-0.78885025,0.14418505,0.5982141,0.5705884,0.05965542,0.03365325,-0.9183961,-0.7149432,0.58126444,-1.4288784,-0.07869416,-0.6483736,0.8322291,-0.7574136,-0.43265486,0.23077768,-0.5074806,0.34575018,0.23055266,-0.01731025,-0.7291696,-0.114297405,-0.48468843,-0.1594953,0.5130147,0.16772221,-0.1160263,-0.2456726,-0.277394,0.16856821,0.16017279,0.24565586,0.014846631,-0.8921022,-0.5159069,0.5733749,0.78103596,-0.11373483,-0.5600816,0.54354334,0.049212806,0.06594631,0.26587608,0.104801804,0.07022968,-0.061900634,-0.7120905,-0.12709892,0.38239005,-0.3212423,0.85192627,-0.57171154,-0.06754729,0.0012219169,0.51376283,0.31200516,0.04277212,-0.4269195,0.24152145,-0.25627583,-0.24334452,0.25690058,-1.0866411,0.31277147,0.8708978,0.0682371,-0.00024521176,0.5169334,-0.20028415,-0.6347093,0.08178803,-0.15002656,0.16758706,0.36553517,-0.5241342,0.31293362,-0.34578684,-0.5851909,0.955958,-0.39034593,0.54816663,0.49811175,0.18477897,0.33636826,-0.18721852,-1.3420793,-0.5032375,0.04957948,0.19892243,-0.39379492,-0.3260755,-0.17939849,-0.2550319,-0.3208895,-0.107791014,-0.75914395,-0.32997087,-0.40252286,-0.046578653,0.7924424,-0.22150709,-0.48525593,-0.025964646,0.20552059,0.09504234,-0.67703635,-0.48514146,-0.074234076,-0.0795266,0.5301983,-0.6676165,-0.4036559,-0.08842526,-0.31861866,1.2428654,0.6290504,-0.27117053,-0.80631745,-0.6695268,-0.02096146,-1.1564981,-0.57728934,-0.498903,-0.24143398,-0.3322116,0.6901642,0.45813414,-1.0792451,-0.20224445,0.5035564,0.5521781,-0.87864685,0.5006643,0.009022412,-0.89260525,1.6400657,-0.98568726,1.6395297,-0.015379906,-0.0035645051,-0.10444618,0.36324635,0.63595164,-0.103195846,-1.1688845,0.55353874,0.57029265,-1.1878191,-0.3510874,1.0301507,0.011893384,-0.4190366,-0.4424518,1.2880275,-0.11966627,-0.44094154,0.11753301,-0.4156427,0.080367215,1.2190336,0.2718464,0.24231538,-0.1952565,-0.33325306,0.0923239,-0.11029988,-0.214062,-1.0471268,0.6149152,-0.8429697,0.26034278,0.13821256,0.06713774,-0.07282107,0.34471262,-0.0896564,-0.0699507,-1.4769555,0.23495398,-0.18842036,0.48922455,-0.6548272,-0.6256277,0.94985324,-0.62447894,0.9697753,-0.6172389,-0.5236539,0.20034935,0.6888162,0.043152105
R_100,0.7726989,0.5478703,-0.5967578,0.43163374,-0.6577257,1.2662976,0.40048715,1.3149916,0.5953797,-0.2164562,0.049784727,-0.54880905,-2.2932563,-0.32265806,0.4760729,-1.4262679,0.75723267,0.44513184,0.44148847,-0.72130966,-0.81131905,0.94825774,0.40093234,-0.98335224,0.90411353,-0.33677253,-0.79773605,2.4821928,0.31835333,-0.0721063,0.946162,0.47057796,0.4817143,-0.86529076,-1.1452644,1.5749626,-0.5496323,-0.5677414,-1.3500981,-0.22969319,1.0090615,0.83981544,-0.7930667,0.5854864,-0.07453566,1.3216766,-0.30204985,-0.015078538,0.45218506,-1.1606964,0.2944745,-0.81920606,1.1440111,-0.23089366,-1.0464733,-1.2751642,-0.8476472,0.71210396,0.11201412,0.96505016,-0.5103067,0.6630386,0.32616478,0.120642334,0.82510954,0.0879991,0.893204,-0.4187973,0.5555244,0.7725094,0.56825995,-0.7654016,1.3647573,0.22322261,0.4886006,0.035127927,0.085004814,0.37659618,-0.16702789,-0.058630314,-0.16115439,1.0423344,0.8245298,0.26404572,-0.9686463,-1.943583,-0.053054396,-0.83270055,-0.0061744573,0.8101864,0.33104077,-0.5014438,-0.5544956,0.32834423,-0.5522664,-1.6121985,-2.0834956,0.754514,0.76811826,0.30113667,-0.10489707,0.3123879,-0.79975104,2.8068743,0.2901597,-0.014241035,1.7110702,0.27120498,-1.0650214,-0.2012716,1.3037694,-0.10489623,-0.31628203,1.432901,0.12914392,-0.18270488,-0.16969143,0.10634491,-0.4585591,0.14562365,0.99064916,0.18426567,1.3080608,-1.1800573,0.87026536,0.7986476,-0.52071697,-0.52709424,0.3248555,-0.009864041,0.32440403,2.1229658,-0.15943739,0.46314228,0.77015924,1.1441044,0.6394875,0.7037145,0.47832897,-0.3109663,1.4356396,-0.36355007,1.3487922,0.032897882,0.09449887,0.51848394,0.13561635,0.23410662,-0.50697947,0.7516251,1.7675442,-0.3389069,0.37376192,-0.39915016,-1.4288404,0.5575653,0.67260635,1.3587923,-0.75113636,-0.5208033,-0.8144851,-1.149475,-0.23861255,-0.2444532,1.5781841,0.7308478,-1.5417275,-0.12874813,-0.6066235,-1.0536207,0.30067402,-1.4816482,-0.6527275,-0.6335559,-1.3686019,1.5935667,-0.5803449,-1.3189417,-0.6871716,-0.06390855,-0.41405052,0.14844273,0.6744516,0.936761,-0.862213,0.2492926,-0.97236496,-0.98020756,-0.67990667,0.8971933,-0.2863369,0.4269372,-0.050432242,-0.9474789,-0.3661778,-1.7210251,-1.5877227,-0.5523896,-1.0377786,0.5172809
